Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,academic location dur,activity dur,app usage,bluetooth colocations,conversation dur,darkness dur,deadlines,dow,doy,end_day,end_time,interval,location changes,location variance,phone lock dur,picture_idx,resp_time,running dur,sms,start_day,start_time,uid,walking dur
0,0.0,1,0,0,0.0,0,19170.0,7206.0,73,23,8011.0,17169.0,0,5,89,90,2013-03-31 04:23:56,"(Timestamp('2013-03-30 16:23:56'), Timestamp('2013-03-31 04:23:56'), 89, 90)",101.0,-12.408656162437081,15778.0,1,2013-03-30 22:23:56,0.0,11,89,2013-03-30 16:23:56,u52,7206.0
0,0.0,1,0,0,0.0,0,16041.0,2830.0,64,24,14864.0,40076.0,0,5,89,89,2013-03-30 06:51:59,"(Timestamp('2013-03-29 18:51:59'), Timestamp('2013-03-30 06:51:59'), 88, 89)",49.0,-11.80315771456044,35002.0,3,2013-03-30 00:51:59,0.0,12,88,2013-03-29 18:51:59,u52,2830.0
0,0.0,1,0,0,0.0,0,3799.0,5345.0,75,21,6353.0,17169.0,0,5,89,90,2013-03-31 02:33:29,"(Timestamp('2013-03-30 14:33:29'), Timestamp('2013-03-31 02:33:29'), 89, 90)",101.0,-12.425043795952762,19710.0,4,2013-03-30 20:33:29,0.0,12,89,2013-03-30 14:33:29,u52,5345.0
0,0.0,1,0,0,0.0,0,11098.0,5555.0,75,23,7782.0,17169.0,0,5,89,90,2013-03-31 03:16:40,"(Timestamp('2013-03-30 15:16:40'), Timestamp('2013-03-31 03:16:40'), 89, 90)",101.0,-12.416987050168121,17119.0,3,2013-03-30 21:16:40,0.0,12,89,2013-03-30 15:16:40,u52,5555.0
0,0.0,0,0,1,0.0,0,7993.0,13761.0,196,40,11183.0,27766.0,0,3,94,94,2013-04-04 06:36:45,"(Timestamp('2013-04-03 18:36:45'), Timestamp('2013-04-04 06:36:45'), 93, 94)",49.0,-12.190375440786205,29519.0,3,2013-04-04 00:36:45,9298.0,12,93,2013-04-03 18:36:45,u52,4018.0
0,0.0,0,0,1,0.0,0,5317.0,13616.0,194,37,10161.0,34499.0,0,3,94,94,2013-04-04 08:37:52,"(Timestamp('2013-04-03 20:37:52'), Timestamp('2013-04-04 08:37:52'), 93, 94)",31.0,-12.81975167963633,36251.0,2,2013-04-04 02:37:52,10524.0,12,93,2013-04-03 20:37:52,u52,2647.0
0,0.0,0,0,1,0.0,0,84779.0,18874.0,189,31,6451.0,37393.0,0,3,94,94,2013-04-04 10:32:29,"(Timestamp('2013-04-03 22:32:29'), Timestamp('2013-04-04 10:32:29'), 93, 94)",15.0,-13.5644832078878,38936.0,3,2013-04-04 04:32:29,17195.0,12,93,2013-04-03 22:32:29,u52,1234.0
0,0.0,0,0,1,0.0,0,0.0,21953.0,164,27,1606.0,28322.0,0,3,94,94,2013-04-04 14:57:47,"(Timestamp('2013-04-04 02:57:47'), Timestamp('2013-04-04 14:57:47'), 94, 94)",11.0,-12.46534398966456,36246.0,4,2013-04-04 08:57:47,20739.0,12,94,2013-04-04 02:57:47,u52,993.0
0,0.0,0,0,1,0.0,0,3387.0,18187.0,126,38,4336.0,19460.0,0,3,94,94,2013-04-04 23:36:34,"(Timestamp('2013-04-04 11:36:34'), Timestamp('2013-04-04 23:36:34'), 94, 94)",44.0,-11.532129705876386,24940.0,2,2013-04-04 17:36:34,20233.0,11,94,2013-04-04 11:36:34,u52,733.0
0,0.0,0,0,1,0.0,0,3387.0,16351.0,84,19,11496.0,23956.0,0,3,94,95,2013-04-05 04:14:17,"(Timestamp('2013-04-04 16:14:17'), Timestamp('2013-04-05 04:14:17'), 94, 95)",33.0,-12.017579513430524,21414.0,3,2013-04-04 22:14:17,23548.0,11,94,2013-04-04 16:14:17,u52,501.0
0,0.0,0,0,1,0.0,0,1131.0,0.0,116,39,8542.0,0.0,0,3,87,87,2013-03-28 06:05:22,"(Timestamp('2013-03-27 18:05:22'), Timestamp('2013-03-28 06:05:22'), 86, 87)",21.0,-13.165084616415143,0.0,2,2013-03-28 00:05:22,0.0,11,86,2013-03-27 18:05:22,u52,0.0
0,0.0,0,0,1,0.0,0,0.0,0.0,113,34,259.0,0.0,0,3,87,87,2013-03-28 13:20:20,"(Timestamp('2013-03-28 01:20:20'), Timestamp('2013-03-28 13:20:20'), 87, 87)",0.0,-19.21992454316931,0.0,4,2013-03-28 07:20:20,0.0,12,87,2013-03-28 01:20:20,u52,0.0
0,0.0,0,0,1,0.0,0,62504.0,0.0,86,29,15085.0,0.0,0,3,87,88,2013-03-29 04:03:38,"(Timestamp('2013-03-28 16:03:38'), Timestamp('2013-03-29 04:03:38'), 87, 88)",95.0,-12.245655285024885,0.0,2,2013-03-28 22:03:38,0.0,10,87,2013-03-28 16:03:38,u52,0.0
0,0.0,0,0,1,0.0,0,42262.0,0.0,100,36,13758.0,0.0,0,3,87,87,2013-03-28 23:39:30,"(Timestamp('2013-03-28 11:39:30'), Timestamp('2013-03-28 23:39:30'), 87, 87)",99.0,-11.74897255789774,0.0,3,2013-03-28 17:39:30,0.0,12,87,2013-03-28 11:39:30,u52,0.0
0,0.0,0,0,1,0.0,0,58680.0,0.0,92,35,17888.0,0.0,0,3,87,88,2013-03-29 02:59:54,"(Timestamp('2013-03-28 14:59:54'), Timestamp('2013-03-29 02:59:54'), 87, 88)",95.0,-11.967477096574997,0.0,2,2013-03-28 20:59:54,0.0,11,87,2013-03-28 14:59:54,u52,0.0
1,0.0,0,0,0,0.0,0,58633.0,0.0,76,22,14920.0,8985.0,0,4,88,88,2013-03-29 06:45:30,"(Timestamp('2013-03-28 18:45:30'), Timestamp('2013-03-29 06:45:30'), 87, 88)",31.0,-13.215832048263849,8834.0,2,2013-03-29 00:45:30,0.0,11,87,2013-03-28 18:45:30,u52,0.0
1,0.0,0,0,0,0.0,0,26953.0,4053.0,67,53,5731.0,27474.0,0,4,88,88,2013-03-29 23:40:34,"(Timestamp('2013-03-29 11:40:34'), Timestamp('2013-03-29 23:40:34'), 88, 88)",78.0,-12.040964087550574,28128.0,1,2013-03-29 17:40:34,0.0,12,88,2013-03-29 11:40:34,u52,4053.0
1,0.0,0,0,0,0.0,0,25982.0,2816.0,68,46,9111.0,36996.0,0,4,88,89,2013-03-30 03:33:39,"(Timestamp('2013-03-29 15:33:39'), Timestamp('2013-03-30 03:33:39'), 88, 89)",45.0,-12.777122919995225,32373.0,3,2013-03-29 21:33:39,0.0,12,88,2013-03-29 15:33:39,u52,2816.0
0,0.0,0,0,0,0.0,1,53275.0,19757.0,149,50,4904.0,32498.0,0,2,93,93,2013-04-03 08:27:18,"(Timestamp('2013-04-02 20:27:18'), Timestamp('2013-04-03 08:27:18'), 92, 93)",32.0,-13.369258835802897,36833.0,3,2013-04-03 02:27:18,13483.0,12,92,2013-04-02 20:27:18,u52,5104.0
0,0.0,0,0,0,0.0,1,0.0,18399.0,146,40,1432.0,40022.0,0,2,93,93,2013-04-03 12:44:17,"(Timestamp('2013-04-03 00:44:17'), Timestamp('2013-04-03 12:44:17'), 93, 93)",0.0,-17.702554263460293,40728.0,4,2013-04-03 06:44:17,17929.0,12,93,2013-04-03 00:44:17,u52,232.0
0,0.0,0,0,0,0.0,1,40616.0,18463.0,148,48,2480.0,39900.0,0,2,93,93,2013-04-03 10:30:40,"(Timestamp('2013-04-02 22:30:40'), Timestamp('2013-04-03 10:30:40'), 92, 93)",6.0,-17.70437261707509,39824.0,2,2013-04-03 04:30:40,13478.0,12,92,2013-04-02 22:30:40,u52,3815.0
0,0.0,0,0,0,0.0,1,4206.0,16186.0,195,50,11183.0,28466.0,0,2,93,94,2013-04-04 04:45:55,"(Timestamp('2013-04-03 16:45:55'), Timestamp('2013-04-04 04:45:55'), 93, 94)",50.0,-12.191977963423524,30295.0,4,2013-04-03 22:45:55,11502.0,12,93,2013-04-03 16:45:55,u52,4456.0
0,0.0,0,0,0,0.0,1,56055.0,19757.0,151,47,5248.0,32291.0,0,2,93,93,2013-04-03 06:24:23,"(Timestamp('2013-04-02 18:24:23'), Timestamp('2013-04-03 06:24:23'), 92, 93)",32.0,-13.37713430106145,36630.0,2,2013-04-03 00:24:23,13483.0,12,92,2013-04-02 18:24:23,u52,5104.0
0,0.0,0,0,0,0.0,1,61903.0,32389.0,160,69,4944.0,30037.0,0,2,93,93,2013-04-03 23:46:26,"(Timestamp('2013-04-03 11:46:26'), Timestamp('2013-04-03 23:46:26'), 93, 93)",119.0,-11.782096650672258,31882.0,2,2013-04-03 17:46:26,25743.0,12,93,2013-04-03 11:46:26,u52,7005.0
0,0.0,0,0,0,1.0,0,3719.0,1502.0,76,21,8158.0,14380.0,0,1,92,92,2013-04-02 06:26:35,"(Timestamp('2013-04-01 18:26:35'), Timestamp('2013-04-02 06:26:35'), 91, 92)",57.0,-12.084633850514335,13114.0,1,2013-04-02 00:26:35,0.0,7,91,2013-04-01 18:26:35,u52,1502.0
0,0.0,0,0,0,1.0,0,55654.0,6494.0,148,33,5551.0,19770.0,0,1,92,92,2013-04-02 23:07:27,"(Timestamp('2013-04-02 11:07:27'), Timestamp('2013-04-02 23:07:27'), 92, 92)",70.0,-11.89320623790524,30969.0,4,2013-04-02 17:07:27,36.0,12,92,2013-04-02 11:07:27,u52,5924.0
0,0.0,0,0,0,1.0,0,72063.0,20111.0,152,42,5248.0,30293.0,0,1,92,93,2013-04-03 04:39:21,"(Timestamp('2013-04-02 16:39:21'), Timestamp('2013-04-03 04:39:21'), 92, 93)",38.0,-13.379929834223669,34633.0,1,2013-04-02 22:39:21,13257.0,12,92,2013-04-02 16:39:21,u52,5684.0
1,0.0,0,0,0,0.0,0,0.0,21318.0,60,12,10020.0,27710.0,0,4,95,95,2013-04-05 06:45:10,"(Timestamp('2013-04-04 18:45:10'), Timestamp('2013-04-05 06:45:10'), 94, 95)",0.0,-12.73721384481791,24364.0,3,2013-04-05 00:45:10,21399.0,10,94,2013-04-04 18:45:10,u52,517.0
1,0.0,0,0,0,0.0,0,42646.0,4332.0,48,64,1325.0,20867.0,0,4,95,95,2013-04-05 23:50:26,"(Timestamp('2013-04-05 11:50:26'), Timestamp('2013-04-05 23:50:26'), 95, 95)",96.0,-12.292758008693355,27225.0,2,2013-04-05 17:50:26,0.0,12,95,2013-04-05 11:50:26,u52,4332.0
1,0.0,0,0,0,0.0,0,59776.0,1674.0,36,15,1092.0,21179.0,0,4,95,96,2013-04-06 05:22:52,"(Timestamp('2013-04-05 17:22:52'), Timestamp('2013-04-06 05:22:52'), 95, 96)",38.0,-12.922625336630096,23450.0,1,2013-04-05 23:22:52,0.0,8,95,2013-04-05 17:22:52,u52,1674.0
0,1.0,0,0,0,0.0,0,7304.0,5135.0,91,29,8363.0,13386.0,1,0,98,99,2013-04-09 02:23:45,"(Timestamp('2013-04-08 14:23:45'), Timestamp('2013-04-09 02:23:45'), 98, 99)",112.0,-12.965654822727908,13389.0,4,2013-04-08 20:23:45,0.0,12,98,2013-04-08 14:23:45,u52,5135.0
0,1.0,0,0,0,0.0,0,62621.0,2062.0,80,6,1264.0,3678.0,1,0,98,98,2013-04-08 06:47:22,"(Timestamp('2013-04-07 18:47:22'), Timestamp('2013-04-08 06:47:22'), 97, 98)",35.0,-12.726878817557598,8380.0,3,2013-04-08 00:47:22,0.0,8,97,2013-04-07 18:47:22,u52,2062.0
0,1.0,0,0,0,0.0,0,64448.0,5116.0,67,31,4864.0,9842.0,1,0,98,98,2013-04-08 23:41:13,"(Timestamp('2013-04-08 11:41:13'), Timestamp('2013-04-08 23:41:13'), 98, 98)",113.0,-12.964221821851357,13685.0,1,2013-04-08 17:41:13,0.0,12,98,2013-04-08 11:41:13,u52,5116.0
0,1.0,0,0,0,0.0,0,19393.0,3680.0,107,25,7969.0,13386.0,1,0,98,99,2013-04-09 03:50:50,"(Timestamp('2013-04-08 15:50:50'), Timestamp('2013-04-09 03:50:50'), 98, 99)",73.0,-13.25858615915038,13389.0,3,2013-04-08 21:50:50,0.0,15,98,2013-04-08 15:50:50,u52,3680.0
0,0.0,0,1,0,0.0,0,35349.0,3176.0,93,14,4378.0,19167.0,1,6,97,97,2013-04-07 23:00:05,"(Timestamp('2013-04-07 11:00:05'), Timestamp('2013-04-07 23:00:05'), 97, 97)",72.0,-12.168979828114399,27219.0,3,2013-04-07 17:00:05,0.0,12,97,2013-04-07 11:00:05,u52,3176.0
0,0.0,0,1,0,0.0,0,19192.0,1659.0,84,11,4631.0,34829.0,1,6,97,97,2013-04-07 09:22:55,"(Timestamp('2013-04-06 21:22:55'), Timestamp('2013-04-07 09:22:55'), 96, 97)",32.0,-14.17451758300248,39294.0,4,2013-04-07 03:22:55,0.0,12,96,2013-04-06 21:22:55,u52,1659.0
0,0.0,0,1,0,0.0,0,18127.0,2393.0,86,9,4631.0,32035.0,1,6,97,97,2013-04-07 06:48:34,"(Timestamp('2013-04-06 18:48:34'), Timestamp('2013-04-07 06:48:34'), 96, 97)",56.0,-14.146219465507416,36572.0,3,2013-04-07 00:48:34,0.0,12,96,2013-04-06 18:48:34,u52,2393.0
0,0.0,0,1,0,0.0,0,0.0,0.0,78,12,3650.0,30594.0,1,6,97,97,2013-04-07 12:16:58,"(Timestamp('2013-04-07 00:16:58'), Timestamp('2013-04-07 12:16:58'), 97, 97)",0.0,-19.464636627763422,35405.0,2,2013-04-07 06:16:58,0.0,12,97,2013-04-07 00:16:58,u52,0.0
0,0.0,0,1,0,0.0,0,62621.0,2062.0,86,5,1264.0,7085.0,1,6,97,98,2013-04-08 05:37:11,"(Timestamp('2013-04-07 17:37:11'), Timestamp('2013-04-08 05:37:11'), 97, 98)",35.0,-12.801369025703607,11284.0,1,2013-04-07 23:37:11,0.0,8,97,2013-04-07 17:37:11,u52,2062.0
0,0.0,1,0,0,0.0,0,59776.0,1398.0,30,15,1092.0,17286.0,0,5,96,96,2013-04-06 06:44:59,"(Timestamp('2013-04-05 18:44:59'), Timestamp('2013-04-06 06:44:59'), 95, 96)",37.0,-12.755563735112304,19553.0,2,2013-04-06 00:44:59,0.0,7,95,2013-04-05 18:44:59,u52,1398.0
0,0.0,1,0,0,0.0,0,59776.0,1398.0,19,14,1092.0,10105.0,0,5,96,96,2013-04-06 09:10:43,"(Timestamp('2013-04-05 21:10:43'), Timestamp('2013-04-06 09:10:43'), 95, 96)",35.0,-12.3933749719756,10872.0,3,2013-04-06 03:10:43,0.0,4,95,2013-04-05 21:10:43,u52,1398.0
0,0.0,1,0,0,0.0,0,53072.0,0.0,10,5,121.0,7205.0,0,5,96,96,2013-04-06 10:58:04,"(Timestamp('2013-04-05 22:58:04'), Timestamp('2013-04-06 10:58:04'), 95, 96)",0.0,-20.60685686676386,4433.0,1,2013-04-06 04:58:04,0.0,2,95,2013-04-05 22:58:04,u52,0.0
0,0.0,1,0,0,0.0,0,85070.0,3542.0,82,4,4682.0,21349.0,0,5,96,97,2013-04-07 03:50:26,"(Timestamp('2013-04-06 15:50:26'), Timestamp('2013-04-07 03:50:26'), 96, 97)",80.0,-13.233623667763744,33192.0,1,2013-04-06 21:50:26,0.0,12,96,2013-04-06 15:50:26,u52,3542.0
0,0.0,0,0,0,1.0,0,19670.0,2947.0,110,28,7888.0,15187.0,0,1,99,99,2013-04-09 06:18:58,"(Timestamp('2013-04-08 18:18:58'), Timestamp('2013-04-09 06:18:58'), 98, 99)",67.0,-13.256845796532897,14236.0,3,2013-04-09 00:18:58,0.0,15,98,2013-04-08 18:18:58,u52,2947.0
0,0.0,0,0,0,1.0,0,0.0,33.0,109,27,0.0,24486.0,0,1,99,99,2013-04-09 12:08:59,"(Timestamp('2013-04-09 00:08:59'), Timestamp('2013-04-09 12:08:59'), 99, 99)",0.0,-18.799223451543085,26965.0,2,2013-04-09 06:08:59,0.0,15,99,2013-04-09 00:08:59,u52,33.0
0,0.0,0,0,0,1.0,0,0.0,500.0,93,30,0.0,25956.0,0,1,99,99,2013-04-09 14:25:14,"(Timestamp('2013-04-09 02:25:14'), Timestamp('2013-04-09 14:25:14'), 99, 99)",11.0,-14.318838650337677,31516.0,4,2013-04-09 08:25:14,0.0,15,99,2013-04-09 02:25:14,u52,500.0
0,0.0,0,0,0,1.0,0,9416.0,4287.0,81,31,5610.0,23932.0,0,1,99,99,2013-04-09 23:48:55,"(Timestamp('2013-04-09 11:48:55'), Timestamp('2013-04-09 23:48:55'), 99, 99)",80.0,-3.30906998032537,28406.0,3,2013-04-09 17:48:55,0.0,12,99,2013-04-09 11:48:55,u52,4287.0
1,0.0,0,0,0,0.0,0,56618.0,2733.0,75,73,1580.0,20563.0,0,4,102,103,2013-04-13 02:04:27,"(Timestamp('2013-04-12 14:04:27'), Timestamp('2013-04-13 02:04:27'), 102, 103)",51.0,-13.59091438830992,25681.0,3,2013-04-12 20:04:27,0.0,12,102,2013-04-12 14:04:27,u52,2733.0
1,0.0,0,0,0,0.0,0,53911.0,12586.0,72,25,10472.0,25997.0,0,4,102,102,2013-04-12 06:02:40,"(Timestamp('2013-04-11 18:02:40'), Timestamp('2013-04-12 06:02:40'), 101, 102)",23.0,-3.0206886662323136,15710.0,4,2013-04-12 00:02:40,0.0,9,101,2013-04-11 18:02:40,u52,12586.0
1,0.0,0,0,0,0.0,0,79462.0,3997.0,87,77,5546.0,27366.0,0,4,102,103,2013-04-13 03:59:52,"(Timestamp('2013-04-12 15:59:52'), Timestamp('2013-04-13 03:59:52'), 102, 103)",79.0,-13.284491310503052,29680.0,2,2013-04-12 21:59:52,0.0,12,102,2013-04-12 15:59:52,u52,3997.0
1,0.0,0,0,0,0.0,0,35711.0,1718.0,60,79,485.0,16668.0,0,4,102,102,2013-04-12 23:10:24,"(Timestamp('2013-04-12 11:10:24'), Timestamp('2013-04-12 23:10:24'), 102, 102)",41.0,-14.178285525755552,27148.0,4,2013-04-12 17:10:24,0.0,12,102,2013-04-12 11:10:24,u52,1718.0
0,0.0,0,0,1,0.0,0,28947.0,2264.0,183,42,14204.0,14179.0,0,3,101,101,2013-04-11 06:45:00,"(Timestamp('2013-04-10 18:45:00'), Timestamp('2013-04-11 06:45:00'), 100, 101)",61.0,-12.335508515796445,32711.0,2,2013-04-11 00:45:00,0.0,12,100,2013-04-10 18:45:00,u52,2264.0
0,0.0,0,0,1,0.0,0,32386.0,3121.0,109,43,5236.0,18239.0,0,3,101,102,2013-04-12 02:00:18,"(Timestamp('2013-04-11 14:00:18'), Timestamp('2013-04-12 02:00:18'), 101, 102)",48.0,-3.02211134365958,12666.0,2,2013-04-11 20:00:18,0.0,9,101,2013-04-11 14:00:18,u52,3121.0
0,0.0,0,0,1,0.0,0,9456.0,3127.0,149,46,5236.0,18239.0,0,3,101,101,2013-04-11 23:20:15,"(Timestamp('2013-04-11 11:20:15'), Timestamp('2013-04-11 23:20:15'), 101, 101)",59.0,-3.28117374018713,17352.0,2,2013-04-11 17:20:15,0.0,12,101,2013-04-11 11:20:15,u52,3127.0
0,0.0,0,0,1,0.0,0,40132.0,1048.0,186,19,7968.0,0.0,0,3,101,101,2013-04-11 13:44:10,"(Timestamp('2013-04-11 01:44:10'), Timestamp('2013-04-11 13:44:10'), 101, 101)",26.0,-14.327837768287576,37014.0,4,2013-04-11 07:44:10,0.0,12,101,2013-04-11 01:44:10,u52,1048.0
0,0.0,0,0,1,0.0,0,48200.0,10014.0,92,43,9438.0,19397.0,0,3,101,102,2013-04-12 04:12:05,"(Timestamp('2013-04-11 16:12:05'), Timestamp('2013-04-12 04:12:05'), 101, 102)",49.0,-3.057624236416581,9110.0,2,2013-04-11 22:12:05,0.0,10,101,2013-04-11 16:12:05,u52,10014.0
0,0.0,1,0,0,0.0,0,51175.0,2735.0,87,53,5558.0,13505.0,0,5,103,104,2013-04-14 02:07:29,"(Timestamp('2013-04-13 14:07:29'), Timestamp('2013-04-14 02:07:29'), 103, 104)",64.0,-12.980566636366385,19208.0,1,2013-04-13 20:07:29,0.0,12,103,2013-04-13 14:07:29,u52,2735.0
0,0.0,1,0,0,0.0,0,20548.0,3028.0,99,34,7582.0,32593.0,0,5,103,103,2013-04-13 06:44:57,"(Timestamp('2013-04-12 18:44:57'), Timestamp('2013-04-13 06:44:57'), 102, 103)",54.0,-13.61137175015328,34840.0,2,2013-04-13 00:44:57,0.0,12,102,2013-04-12 18:44:57,u52,3028.0
0,0.0,1,0,0,0.0,0,57298.0,1798.0,82,38,11401.0,17185.0,0,5,103,104,2013-04-14 05:24:46,"(Timestamp('2013-04-13 17:24:46'), Timestamp('2013-04-14 05:24:46'), 103, 104)",43.0,-12.766374513216185,23932.0,1,2013-04-13 23:24:46,0.0,12,103,2013-04-13 17:24:46,u52,1798.0
0,0.0,1,0,0,0.0,0,48428.0,2537.0,89,58,4770.0,10762.0,0,5,103,104,2013-04-14 01:21:42,"(Timestamp('2013-04-13 13:21:42'), Timestamp('2013-04-14 01:21:42'), 103, 104)",64.0,-12.978942249747789,21955.0,1,2013-04-13 19:21:42,0.0,12,103,2013-04-13 13:21:42,u52,2537.0
0,0.0,0,0,0,0.0,1,32834.0,2314.0,91,38,6813.0,34643.0,0,2,100,100,2013-04-10 06:20:13,"(Timestamp('2013-04-09 18:20:13'), Timestamp('2013-04-10 06:20:13'), 99, 100)",33.0,-3.308359091656367,37579.0,3,2013-04-10 00:20:13,0.0,12,99,2013-04-09 18:20:13,u52,2314.0
0,0.0,0,0,0,0.0,1,29722.0,3322.0,136,54,3062.0,25189.0,0,2,100,101,2013-04-11 00:22:02,"(Timestamp('2013-04-10 12:22:02'), Timestamp('2013-04-11 00:22:02'), 100, 101)",70.0,-12.199587470831725,22930.0,2,2013-04-10 18:22:02,0.0,12,100,2013-04-10 12:22:02,u52,3322.0
0,0.0,0,0,0,0.0,1,29722.0,3322.0,143,65,7413.0,25189.0,0,2,100,101,2013-04-11 02:08:49,"(Timestamp('2013-04-10 14:08:49'), Timestamp('2013-04-11 02:08:49'), 100, 101)",72.0,-12.199672311726596,25793.0,2,2013-04-10 20:08:49,0.0,12,100,2013-04-10 14:08:49,u52,3322.0
0,0.0,0,0,0,0.0,1,3075.0,1221.0,93,38,324.0,30997.0,0,2,100,100,2013-04-10 15:13:48,"(Timestamp('2013-04-10 03:13:48'), Timestamp('2013-04-10 15:13:48'), 100, 100)",33.0,-13.761209864651704,33417.0,2,2013-04-10 09:13:48,0.0,12,100,2013-04-10 03:13:48,u52,1221.0
0,0.0,0,0,0,0.0,1,28957.0,2446.0,170,63,12685.0,17218.0,0,2,100,101,2013-04-11 04:47:34,"(Timestamp('2013-04-10 16:47:34'), Timestamp('2013-04-11 04:47:34'), 100, 101)",62.0,-12.312590128277055,28790.0,2,2013-04-10 22:47:34,0.0,12,100,2013-04-10 16:47:34,u52,2446.0
0,1.0,0,0,0,0.0,0,13614.0,2477.0,98,90,2447.0,17602.0,1,0,105,106,2013-04-16 01:59:51,"(Timestamp('2013-04-15 13:59:51'), Timestamp('2013-04-16 01:59:51'), 105, 106)",55.0,-12.21350492289131,24305.0,2,2013-04-15 19:59:51,0.0,12,105,2013-04-15 13:59:51,u52,2477.0
0,1.0,0,0,0,0.0,0,43200.0,5.0,83,51,0.0,28502.0,1,0,105,105,2013-04-15 14:27:26,"(Timestamp('2013-04-15 02:27:26'), Timestamp('2013-04-15 14:27:26'), 105, 105)",0.0,-18.04278175850471,41610.0,3,2013-04-15 08:27:26,0.0,13,105,2013-04-15 02:27:26,u52,5.0
0,1.0,0,0,0,0.0,0,73908.0,1906.0,82,34,484.0,39506.0,1,0,105,105,2013-04-15 08:05:15,"(Timestamp('2013-04-14 20:05:15'), Timestamp('2013-04-15 08:05:15'), 104, 105)",47.0,-13.47210877124717,35132.0,3,2013-04-15 02:05:15,0.0,13,104,2013-04-14 20:05:15,u52,1906.0
0,1.0,0,0,0,0.0,0,22118.0,2477.0,88,83,2447.0,9098.0,1,0,105,105,2013-04-15 23:38:07,"(Timestamp('2013-04-15 11:38:07'), Timestamp('2013-04-15 23:38:07'), 105, 105)",55.0,-12.213301946276147,23008.0,3,2013-04-15 17:38:07,0.0,12,105,2013-04-15 11:38:07,u52,2477.0
0,0.0,0,0,1,0.0,0,250.0,2403.0,67,43,1062.0,12230.0,0,3,108,109,2013-04-19 01:59:52,"(Timestamp('2013-04-18 13:59:52'), Timestamp('2013-04-19 01:59:52'), 108, 109)",48.0,-11.6452018017653,12236.0,2,2013-04-18 19:59:52,0.0,10,108,2013-04-18 13:59:52,u52,2403.0
0,0.0,0,0,1,0.0,0,7140.0,272.0,84,78,7322.0,0.0,0,3,108,108,2013-04-18 10:46:27,"(Timestamp('2013-04-17 22:46:27'), Timestamp('2013-04-18 10:46:27'), 107, 108)",0.0,-13.524982807929954,42107.0,3,2013-04-18 04:46:27,0.0,13,107,2013-04-17 22:46:27,u52,272.0
0,0.0,0,0,1,0.0,0,250.0,2403.0,81,58,1062.0,12230.0,0,3,108,108,2013-04-18 23:20:39,"(Timestamp('2013-04-18 11:20:39'), Timestamp('2013-04-18 23:20:39'), 108, 108)",48.0,-11.804596842527593,17372.0,2,2013-04-18 17:20:39,0.0,12,108,2013-04-18 11:20:39,u52,2403.0
0,0.0,0,0,1,0.0,0,0.0,483.0,80,73,5197.0,0.0,0,3,108,108,2013-04-18 14:19:01,"(Timestamp('2013-04-18 02:19:01'), Timestamp('2013-04-18 14:19:01'), 108, 108)",9.0,-13.49811962968631,37340.0,3,2013-04-18 08:19:01,0.0,12,108,2013-04-18 02:19:01,u52,483.0
0,0.0,0,0,1,0.0,0,14145.0,272.0,87,66,7322.0,0.0,0,3,108,108,2013-04-18 08:49:42,"(Timestamp('2013-04-17 20:49:42'), Timestamp('2013-04-18 08:49:42'), 107, 108)",0.0,-13.531359613341717,35102.0,3,2013-04-18 02:49:42,0.0,13,107,2013-04-17 20:49:42,u52,272.0
0,0.0,0,0,0,0.0,1,18777.0,1467.0,83,32,1205.0,0.0,0,2,107,108,2013-04-18 02:03:41,"(Timestamp('2013-04-17 14:03:41'), Timestamp('2013-04-18 02:03:41'), 107, 108)",27.0,-13.696577703272613,10998.0,2,2013-04-17 20:03:41,0.0,13,107,2013-04-17 14:03:41,u52,1467.0
0,0.0,0,0,0,0.0,1,51399.0,968.0,278,16,1414.0,7240.0,0,2,107,107,2013-04-17 09:54:03,"(Timestamp('2013-04-16 21:54:03'), Timestamp('2013-04-17 09:54:03'), 106, 107)",14.0,-14.43546423192052,11840.0,2,2013-04-17 03:54:03,0.0,14,106,2013-04-16 21:54:03,u52,968.0
0,0.0,0,0,0,0.0,1,0.0,426.0,99,23,41.0,0.0,0,2,107,107,2013-04-17 13:59:58,"(Timestamp('2013-04-17 01:59:58'), Timestamp('2013-04-17 13:59:58'), 107, 107)",0.0,-20.857000660716906,6363.0,2,2013-04-17 07:59:58,0.0,14,107,2013-04-17 01:59:58,u52,426.0
0,0.0,0,0,0,0.0,1,43388.0,2079.0,299,23,3144.0,16078.0,0,2,107,107,2013-04-17 06:50:58,"(Timestamp('2013-04-16 18:50:58'), Timestamp('2013-04-17 06:50:58'), 106, 107)",30.0,-13.394758651440313,19039.0,2,2013-04-17 00:50:58,0.0,14,106,2013-04-16 18:50:58,u52,2079.0
0,0.0,0,0,0,0.0,1,51399.0,968.0,275,16,899.0,6483.0,0,2,107,107,2013-04-17 10:06:40,"(Timestamp('2013-04-16 22:06:40'), Timestamp('2013-04-17 10:06:40'), 106, 107)",12.0,-20.81939988531977,11840.0,2,2013-04-17 04:06:40,0.0,14,106,2013-04-16 22:06:40,u52,968.0
